% Optimal tour length 43740
   384   528
   384   576
   390    24
   390    56
   390    72
   390   152
   390   184
   390   200
   390   280
   390   536
   390   568
   390   584
   400     8
   400    24
   400    40
   400    56
   400    72
   400   136
   400   152
   400   168
   400   184
   400   200
   400   264
   400   280
   400   520
   400   536
   400   552
   400   568
   400   584
   406     0
   406    16
   406    32
   406    48
   406    64
   406   128
   406   144
   406   160
   406   176
   406   192
   406   256
   406   272
   406   512
   406   528
   406   544
   406   560
   406   576
   416     0
   416    16
   416    32
   416    64
   416    80
   416   112
   416   128
   416   144
   416   160
   416   192
   416   208
   416   240
   416   256
   416   272
   416   304
   416   512
   416   528
   416   544
   416   576
   416   592
   416   624
   422     8
   422    24
   422    40
   422    72
   422    88
   422   104
   422   120
   422   136
   422   152
   422   168
   422   200
   422   216
   422   232
   422   248
   422   264
   422   280
   422   296
   422   312
   422   520
   422   536
   422   552
   422   584
   422   600
   422   616
   422   632
   432    24
   432    40
   432    88
   432   104
   432   120
   432   152
   432   168
   432   216
   432   232
   432   248
   432   280
   432   296
   432   312
   432   536
   432   552
   432   600
   432   616
   432   632
   438    32
   438    96
   438   112
   438   160
   438   224
   438   240
   438   288
   438   304
   438   544
   438   608
   438   624
   448    96
   448   112
   448   240
   448   288
   448   304
   448   608
   448   624
   454    88
   454   104
   454   120
   454   248
   454   280
   454   296
   454   312
   454   600
   454   616
   454   632
   464    72
   464    88
   464   104
   464   120
   464   232
   464   248
   464   264
   464   280
   464   296
   464   312
   464   584
   464   600
   464   616
   464   632
   470    64
   470    80
   470   112
   470   224
   470   240
   470   256
   470   272
   470   304
   470   576
   470   592
   470   624
   480    64
   480    80
   480   224
   480   240
   480   256
   480   576
   480   592
   486    72
   486    88
   486   232
   486   248
   486   264
   486   584
   486   600
   496    88
   496   248
   496   264
   496   600
   502    80
   502   256
   502   592
   512    80
   512   256
   512   592
   512   768
   512  1280
   518    88
   518   248
   518   264
   518   600
   518   760
   518   776
   518  1272
   518  1288
   528    72
   528    88
   528   232
   528   248
   528   264
   528   584
   528   600
   528   744
   528   760
   528   776
   528  1256
   528  1272
   528  1288
   534    64
   534    80
   534   224
   534   240
   534   256
   534   576
   534   592
   534   736
   534   752
   534   768
   534  1248
   534  1264
   534  1280
   544    64
   544    80
   544   112
   544   224
   544   240
   544   256
   544   272
   544   304
   544   576
   544   592
   544   624
   544   736
   544   752
   544   768
   544   784
   544   816
   544  1248
   544  1264
   544  1280
   544  1296
   544  1328
   550    72
   550    88
   550   104
   550   120
   550   232
   550   248
   550   264
   550   280
   550   296
   550   312
   550   584
   550   600
   550   616
   550   632
   550   744
   550   760
   550   776
   550   792
   550   808
   550   824
   550  1256
   550  1272
   550  1288
   550  1304
   550  1320
   550  1336
   560    88
   560   104
   560   120
   560   248
   560   280
   560   296
   560   312
   560   600
   560   616
   560   632
   560   760
   560   792
   560   808
   560   824
   560  1272
   560  1304
   560  1320
   560  1336
   566    96
   566   112
   566   240
   566   288
   566   304
   566   608
   566   624
   566   752
   566   800
   566   816
   566  1264
   566  1312
   566  1328
   576    32
   576    96
   576   112
   576   160
   576   224
   576   240
   576   288
   576   304
   576   544
   576   608
   576   624
   576   672
   576   736
   576   752
   576   800
   576   816
   576  1184
   576  1248
   576  1264
   576  1312
   576  1328
   582    24
   582    40
   582    88
   582   104
   582   120
   582   152
   582   168
   582   216
   582   232
   582   248
   582   280
   582   296
   582   312
   582   536
   582   552
   582   600
   582   616
   582   632
   582   664
   582   680
   582   728
   582   744
   582   760
   582   792
   582   808
   582   824
   582  1176
   582  1192
   582  1240
   582  1256
   582  1272
   582  1304
   582  1320
   582  1336
   592     8
   592    24
   592    40
   592    72
   592    88
   592   104
   592   120
   592   136
   592   152
   592   168
   592   200
   592   216
   592   232
   592   248
   592   264
   592   280
   592   296
   592   312
   592   520
   592   536
   592   552
   592   584
   592   600
   592   616
   592   632
   592   648
   592   664
   592   680
   592   712
   592   728
   592   744
   592   760
   592   776
   592   792
   592   808
   592   824
   592  1160
   592  1176
   592  1192
   592  1224
   592  1240
   592  1256
   592  1272
   592  1288
   592  1304
   592  1320
   592  1336
   598     0
   598    16
   598    32
   598    64
   598    80
   598   112
   598   128
   598   144
   598   160
   598   192
   598   208
   598   240
   598   256
   598   272
   598   304
   598   512
   598   528
   598   544
   598   576
   598   592
   598   624
   598   640
   598   656
   598   672
   598   704
   598   720
   598   752
   598   768
   598   784
   598   816
   598  1152
   598  1168
   598  1184
   598  1216
   598  1232
   598  1264
   598  1280
   598  1296
   598  1328
   608     0
   608    16
   608    32
   608    48
   608    64
   608   128
   608   144
   608   160
   608   176
   608   192
   608   256
   608   272
   608   512
   608   528
   608   544
   608   560
   608   576
   608   640
   608   656
   608   672
   608   688
   608   704
   608   768
   608   784
   608  1152
   608  1168
   608  1184
   608  1200
   608  1216
   608  1280
   608  1296
   614     8
   614    24
   614    40
   614    56
   614    72
   614   136
   614   152
   614   168
   614   184
   614   200
   614   264
   614   280
   614   520
   614   536
   614   552
   614   568
   614   584
   614   648
   614   664
   614   680
   614   696
   614   712
   614   776
   614   792
   614  1160
   614  1176
   614  1192
   614  1208
   614  1224
   614  1288
   614  1304
   624    24
   624    56
   624    72
   624   152
   624   184
   624   200
   624   280
   624   536
   624   568
   624   584
   624   664
   624   696
   624   712
   624   792
   624  1176
   624  1208
   624  1224
   624  1304
   630    16
   630    64
   630   144
   630   192
   630   272
   630   528
   630   576
   630   656
   630   704
   630   784
   630  1168
   630  1216
   630  1296
   640    16
   640    64
   640   144
   640   272
   640   320
   640   448
   640   528
   640   576
   640   656
   640   784
   640   832
   640   960
   640  1168
   640  1216
   640  1296
   640  1344
   640  1472
   646    24
   646    56
   646    72
   646   152
   646   280
   646   312
   646   328
   646   440
   646   456
   646   536
   646   568
   646   584
   646   664
   646   792
   646   824
   646   840
   646   952
   646   968
   646  1176
   646  1208
   646  1224
   646  1304
   646  1336
   646  1352
   646  1464
   646  1480
   656     8
   656    24
   656    40
   656    56
   656    72
   656   136
   656   152
   656   264
   656   280
   656   296
   656   312
   656   328
   656   424
   656   440
   656   456
   656   520
   656   536
   656   552
   656   568
   656   584
   656   648
   656   664
   656   776
   656   792
   656   808
   656   824
   656   840
   656   936
   656   952
   656   968
   656  1160
   656  1176
   656  1192
   656  1208
   656  1224
   656  1288
   656  1304
   656  1320
   656  1336
   656  1352
   656  1448
   656  1464
   656  1480
   662     0
   662    16
   662    32
   662    48
   662    64
   662   128
   662   144
   662   256
   662   272
   662   288
   662   304
   662   320
   662   416
   662   432
   662   448
   662   512
   662   528
   662   544
   662   560
   662   576
   662   640
   662   656
   662   768
   662   784
   662   800
   662   816
   662   832
   662   928
   662   944
   662   960
   662  1152
   662  1168
   662  1184
   662  1200
   662  1216
   662  1280
   662  1296
   662  1312
   662  1328
   662  1344
   662  1440
   662  1456
   662  1472
   672     0
   672    16
   672    32
   672    64
   672    80
   672   112
   672   128
   672   144
   672   176
   672   256
   672   272
   672   288
   672   320
   672   336
   672   368
   672   416
   672   432
   672   448
   672   464
   672   496
   672   512
   672   528
   672   544
   672   576
   672   592
   672   624
   672   640
   672   656
   672   688
   672   768
   672   784
   672   800
   672   832
   672   848
   672   880
   672   928
   672   944
   672   960
   672   976
   672  1008
   672  1152
   672  1168
   672  1184
   672  1216
   672  1232
   672  1264
   672  1280
   672  1296
   672  1312
   672  1344
   672  1360
   672  1392
   672  1440
   672  1456
   672  1472
   672  1488
   672  1520
   678     8
   678    24
   678    40
   678    72
   678    88
   678   104
   678   120
   678   136
   678   152
   678   168
   678   184
   678   264
   678   280
   678   296
   678   328
   678   344
   678   360
   678   376
   678   424
   678   440
   678   456
   678   472
   678   488
   678   504
   678   520
   678   536
   678   552
   678   584
   678   600
   678   616
   678   632
   678   648
   678   664
   678   680
   678   696
   678   776
   678   792
   678   808
   678   840
   678   856
   678   872
   678   888
   678   936
   678   952
   678   968
   678   984
   678  1000
   678  1016
   678  1160
   678  1176
   678  1192
   678  1224
   678  1240
   678  1256
   678  1272
   678  1288
   678  1304
   678  1320
   678  1352
   678  1368
   678  1384
   678  1400
   678  1448
   678  1464
   678  1480
   678  1496
   678  1512
   678  1528
   688    24
   688    40
   688    88
   688   104
   688   120
   688   152
   688   168
   688   184
   688   280
   688   296
   688   344
   688   360
   688   376
   688   440
   688   472
   688   488
   688   504
   688   536
   688   552
   688   600
   688   616
   688   632
   688   664
   688   680
   688   696
   688   792
   688   808
   688   856
   688   872
   688   888
   688   952
   688   984
   688  1000
   688  1016
   688  1176
   688  1192
   688  1240
   688  1256
   688  1272
   688  1304
   688  1320
   688  1368
   688  1384
   688  1400
   688  1464
   688  1496
   688  1512
   688  1528
   694    32
   694    96
   694   112
   694   160
   694   176
   694   288
   694   352
   694   368
   694   432
   694   480
   694   496
   694   544
   694   608
   694   624
   694   672
   694   688
   694   800
   694   864
   694   880
   694   944
   694   992
   694  1008
   694  1184
   694  1248
   694  1264
   694  1312
   694  1376
   694  1392
   694  1456
   694  1504
   694  1520
   704   112
   704   160
   704   176
   704   368
   704   416
   704   432
   704   480
   704   496
   704   624
   704   672
   704   688
   704   880
   704   928
   704   944
   704   992
   704  1008
   704  1248
   704  1264
   704  1392
   704  1440
   704  1456
   704  1504
   704  1520
   710   120
   710   152
   710   168
   710   184
   710   376
   710   408
   710   424
   710   440
   710   472
   710   488
   710   504
   710   632
   710   664
   710   680
   710   696
   710   888
   710   920
   710   936
   710   952
   710   984
   710  1000
   710  1016
   710  1240
   710  1256
   710  1272
   710  1400
   710  1432
   710  1448
   710  1464
   710  1496
   710  1512
   710  1528
   720   104
   720   120
   720   136
   720   152
   720   168
   720   184
   720   360
   720   376
   720   392
   720   408
   720   424
   720   440
   720   456
   720   472
   720   488
   720   504
   720   616
   720   632
   720   648
   720   664
   720   680
   720   696
   720   872
   720   888
   720   904
   720   920
   720   936
   720   952
   720   968
   720   984
   720  1000
   720  1016
   720  1224
   720  1240
   720  1256
   720  1272
   720  1384
   720  1400
   720  1416
   720  1432
   720  1448
   720  1464
   720  1480
   720  1496
   720  1512
   720  1528
   726    96
   726   112
   726   128
   726   144
   726   176
   726   352
   726   368
   726   384
   726   400
   726   432
   726   448
   726   464
   726   496
   726   608
   726   624
   726   640
   726   656
   726   688
   726   864
   726   880
   726   896
   726   912
   726   944
   726   960
   726   976
   726  1008
   726  1216
   726  1232
   726  1264
   726  1376
   726  1392
   726  1408
   726  1424
   726  1456
   726  1472
   726  1488
   726  1520
   736    96
   736   112
   736   128
   736   352
   736   368
   736   384
   736   448
   736   464
   736   608
   736   624
   736   640
   736   864
   736   880
   736   896
   736   960
   736   976
   736  1216
   736  1232
   736  1376
   736  1392
   736  1408
   736  1472
   736  1488
   742   104
   742   120
   742   136
   742   360
   742   376
   742   392
   742   456
   742   472
   742   616
   742   632
   742   648
   742   872
   742   888
   742   904
   742   968
   742   984
   742  1224
   742  1240
   742  1384
   742  1400
   742  1416
   742  1480
   742  1496
   752   120
   752   136
   752   376
   752   392
   752   472
   752   632
   752   648
   752   888
   752   904
   752   984
   752  1240
   752  1400
   752  1416
   752  1496
   758   128
   758   384
   758   464
   758   640
   758   896
   758   976
   758  1232
   758  1408
   758  1488
   768   384
   768   464
   768   976
   768  1152
   768  1232
   768  1408
   768  1488
   774   376
   774   392
   774   472
   774   984
   774  1144
   774  1160
   774  1240
   774  1400
   774  1416
   774  1496
   784   360
   784   376
   784   392
   784   456
   784   472
   784   968
   784   984
   784  1128
   784  1144
   784  1160
   784  1224
   784  1240
   784  1384
   784  1400
   784  1416
   784  1480
   784  1496
   790   352
   790   368
   790   384
   790   448
   790   464
   790   960
   790   976
   790  1120
   790  1136
   790  1152
   790  1216
   790  1232
   790  1376
   790  1392
   790  1408
   790  1472
   790  1488
   800   352
   800   368
   800   384
   800   400
   800   432
   800   448
   800   464
   800   496
   800   960
   800   976
   800  1008
   800  1120
   800  1136
   800  1152
   800  1168
   800  1200
   800  1216
   800  1232
   800  1264
   800  1376
   800  1392
   800  1408
   800  1424
   800  1456
   800  1472
   800  1488
   800  1520
   806   360
   806   376
   806   392
   806   408
   806   424
   806   440
   806   456
   806   472
   806   488
   806   504
   806   968
   806   984
   806  1000
   806  1016
   806  1128
   806  1144
   806  1160
   806  1176
   806  1192
   806  1208
   806  1224
   806  1240
   806  1256
   806  1272
   806  1384
   806  1400
   806  1416
   806  1432
   806  1448
   806  1464
   806  1480
   806  1496
   806  1512
   806  1528
   816   376
   816   408
   816   424
   816   440
   816   472
   816   488
   816   504
   816   984
   816  1000
   816  1016
   816  1144
   816  1176
   816  1192
   816  1208
   816  1240
   816  1256
   816  1272
   816  1400
   816  1432
   816  1448
   816  1464
   816  1496
   816  1512
   816  1528
   822   368
   822   416
   822   432
   822   480
   822   496
   822   992
   822  1008
   822  1136
   822  1184
   822  1200
   822  1248
   822  1264
   822  1392
   822  1440
   822  1456
   822  1504
   822  1520
   832   288
   832   352
   832   368
   832   432
   832   480
   832   496
   832   928
   832   992
   832  1008
   832  1056
   832  1120
   832  1136
   832  1200
   832  1248
   832  1264
   832  1312
   832  1376
   832  1392
   832  1456
   832  1504
   832  1520
   838   280
   838   296
   838   344
   838   360
   838   376
   838   440
   838   472
   838   488
   838   504
   838   920
   838   936
   838   984
   838  1000
   838  1016
   838  1048
   838  1064
   838  1112
   838  1128
   838  1144
   838  1208
   838  1240
   838  1256
   838  1272
   838  1304
   838  1320
   838  1368
   838  1384
   838  1400
   838  1464
   838  1496
   838  1512
   838  1528
   848   264
   848   280
   848   296
   848   328
   848   344
   848   360
   848   376
   848   424
   848   440
   848   456
   848   472
   848   488
   848   504
   848   904
   848   920
   848   936
   848   968
   848   984
   848  1000
   848  1016
   848  1032
   848  1048
   848  1064
   848  1096
   848  1112
   848  1128
   848  1144
   848  1192
   848  1208
   848  1224
   848  1240
   848  1256
   848  1272
   848  1288
   848  1304
   848  1320
   848  1352
   848  1368
   848  1384
   848  1400
   848  1448
   848  1464
   848  1480
   848  1496
   848  1512
   848  1528
   854   256
   854   272
   854   288
   854   320
   854   336
   854   368
   854   416
   854   432
   854   448
   854   464
   854   496
   854   896
   854   912
   854   928
   854   960
   854   976
   854  1008
   854  1024
   854  1040
   854  1056
   854  1088
   854  1104
   854  1136
   854  1184
   854  1200
   854  1216
   854  1232
   854  1264
   854  1280
   854  1296
   854  1312
   854  1344
   854  1360
   854  1392
   854  1440
   854  1456
   854  1472
   854  1488
   854  1520
   864   256
   864   272
   864   288
   864   304
   864   320
   864   416
   864   432
   864   448
   864   896
   864   912
   864   928
   864   944
   864   960
   864  1024
   864  1040
   864  1056
   864  1072
   864  1088
   864  1184
   864  1200
   864  1216
   864  1280
   864  1296
   864  1312
   864  1328
   864  1344
   864  1440
   864  1456
   864  1472
   870   264
   870   280
   870   296
   870   312
   870   328
   870   424
   870   440
   870   456
   870   904
   870   920
   870   936
   870   952
   870   968
   870  1032
   870  1048
   870  1064
   870  1080
   870  1096
   870  1192
   870  1208
   870  1224
   870  1288
   870  1304
   870  1320
   870  1336
   870  1352
   870  1448
   870  1464
   870  1480
   880   280
   880   312
   880   328
   880   440
   880   456
   880   920
   880   952
   880   968
   880  1048
   880  1080
   880  1096
   880  1208
   880  1224
   880  1304
   880  1336
   880  1352
   880  1464
   880  1480
   886   272
   886   320
   886   448
   886   912
   886   960
   886  1040
   886  1088
   886  1216
   886  1296
   886  1344
   886  1472
   896   272
   896   320
   896   912
   896   960
   896  1040
   896  1296
   896  1344
   902   280
   902   312
   902   328
   902   920
   902   952
   902   968
   902  1048
   902  1304
   902  1336
   902  1352
   912   264
   912   280
   912   296
   912   312
   912   328
   912   904
   912   920
   912   936
   912   952
   912   968
   912  1032
   912  1048
   912  1288
   912  1304
   912  1320
   912  1336
   912  1352
   918   256
   918   272
   918   288
   918   304
   918   320
   918   896
   918   912
   918   928
   918   944
   918   960
   918  1024
   918  1040
   918  1280
   918  1296
   918  1312
   918  1328
   918  1344
   928   256
   928   272
   928   288
   928   320
   928   336
   928   368
   928   896
   928   912
   928   928
   928   960
   928   976
   928  1008
   928  1024
   928  1040
   928  1072
   928  1280
   928  1296
   928  1312
   928  1344
   928  1360
   928  1392
   934   264
   934   280
   934   296
   934   328
   934   344
   934   360
   934   376
   934   904
   934   920
   934   936
   934   968
   934   984
   934  1000
   934  1016
   934  1032
   934  1048
   934  1064
   934  1080
   934  1288
   934  1304
   934  1320
   934  1352
   934  1368
   934  1384
   934  1400
   944   280
   944   296
   944   344
   944   360
   944   376
   944   920
   944   936
   944   984
   944  1000
   944  1016
   944  1048
   944  1064
   944  1080
   944  1304
   944  1320
   944  1368
   944  1384
   944  1400
   950   288
   950   352
   950   368
   950   928
   950   992
   950  1008
   950  1056
   950  1072
   950  1312
   950  1376
   950  1392
   960   352
   960   368
   960  1008
   960  1056
   960  1072
   960  1376
   960  1392
   966   344
   966   360
   966   376
   966  1016
   966  1048
   966  1064
   966  1080
   966  1368
   966  1384
   966  1400
   976   328
   976   344
   976   360
   976   376
   976  1000
   976  1016
   976  1032
   976  1048
   976  1064
   976  1080
   976  1352
   976  1368
   976  1384
   976  1400
   982   320
   982   336
   982   368
   982   992
   982  1008
   982  1024
   982  1040
   982  1072
   982  1344
   982  1360
   982  1392
   992   320
   992   336
   992   992
   992  1008
   992  1024
   992  1344
   992  1360
   998   328
   998   344
   998  1000
   998  1016
   998  1032
   998  1352
   998  1368
  1008   344
  1008  1016
  1008  1032
  1008  1368
  1014   336
  1014  1024
  1014  1360
  1024   336
  1024  1024
  1024  1360
  1030   344
  1030  1016
  1030  1032
  1030  1368
  1040   328
  1040   344
  1040  1000
  1040  1016
  1040  1032
  1040  1352
  1040  1368
  1046   320
  1046   336
  1046   992
  1046  1008
  1046  1024
  1046  1344
  1046  1360
  1056   320
  1056   336
  1056   368
  1056   992
  1056  1008
  1056  1024
  1056  1040
  1056  1072
  1056  1344
  1056  1360
  1056  1392
  1062   328
  1062   344
  1062   360
  1062   376
  1062  1000
  1062  1016
  1062  1032
  1062  1048
  1062  1064
  1062  1080
  1062  1352
  1062  1368
  1062  1384
  1062  1400
  1072   344
  1072   360
  1072   376
  1072  1016
  1072  1048
  1072  1064
  1072  1080
  1072  1368
  1072  1384
  1072  1400
  1078   352
  1078   368
  1078  1008
  1078  1056
  1078  1072
  1078  1376
  1078  1392
  1088   288
  1088   352
  1088   368
  1088   928
  1088   992
  1088  1008
  1088  1056
  1088  1072
  1088  1312
  1088  1376
  1088  1392
  1094   280
  1094   296
  1094   344
  1094   360
  1094   376
  1094   920
  1094   936
  1094   984
  1094  1000
  1094  1016
  1094  1048
  1094  1064
  1094  1080
  1094  1304
  1094  1320
  1094  1368
  1094  1384
  1094  1400
  1104   264
  1104   280
  1104   296
  1104   328
  1104   344
  1104   360
  1104   376
  1104   904
  1104   920
  1104   936
  1104   968
  1104   984
  1104  1000
  1104  1016
  1104  1032
  1104  1048
  1104  1064
  1104  1080
  1104  1288
  1104  1304
  1104  1320
  1104  1352
  1104  1368
  1104  1384
  1104  1400
  1110   256
  1110   272
  1110   288
  1110   320
  1110   336
  1110   368
  1110   896
  1110   912
  1110   928
  1110   960
  1110   976
  1110  1008
  1110  1024
  1110  1040
  1110  1072
  1110  1280
  1110  1296
  1110  1312
  1110  1344
  1110  1360
  1110  1392
  1120   256
  1120   272
  1120   288
  1120   304
  1120   320
  1120   896
  1120   912
  1120   928
  1120   944
  1120   960
  1120  1024
  1120  1040
  1120  1280
  1120  1296
  1120  1312
  1120  1328
  1120  1344
  1126   264
  1126   280
  1126   296
  1126   312
  1126   328
  1126   904
  1126   920
  1126   936
  1126   952
  1126   968
  1126  1032
  1126  1048
  1126  1288
  1126  1304
  1126  1320
  1126  1336
  1126  1352
  1136   280
  1136   312
  1136   328
  1136   920
  1136   952
  1136   968
  1136  1048
  1136  1304
  1136  1336
  1136  1352
  1142   272
  1142   320
  1142   912
  1142   960
  1142  1040
  1142  1296
  1142  1344
  1152   272
  1152   320
  1152   448
  1152   912
  1152   960
  1152  1040
  1152  1088
  1152  1216
  1152  1296
  1152  1344
  1152  1472
  1158   280
  1158   312
  1158   328
  1158   440
  1158   456
  1158   920
  1158   952
  1158   968
  1158  1048
  1158  1080
  1158  1096
  1158  1208
  1158  1224
  1158  1304
  1158  1336
  1158  1352
  1158  1464
  1158  1480
  1168   264
  1168   280
  1168   296
  1168   312
  1168   328
  1168   424
  1168   440
  1168   456
  1168   904
  1168   920
  1168   936
  1168   952
  1168   968
  1168  1032
  1168  1048
  1168  1064
  1168  1080
  1168  1096
  1168  1192
  1168  1208
  1168  1224
  1168  1288
  1168  1304
  1168  1320
  1168  1336
  1168  1352
  1168  1448
  1168  1464
  1168  1480
  1174   256
  1174   272
  1174   288
  1174   304
  1174   320
  1174   416
  1174   432
  1174   448
  1174   896
  1174   912
  1174   928
  1174   944
  1174   960
  1174  1024
  1174  1040
  1174  1056
  1174  1072
  1174  1088
  1174  1184
  1174  1200
  1174  1216
  1174  1280
  1174  1296
  1174  1312
  1174  1328
  1174  1344
  1174  1440
  1174  1456
  1174  1472
  1184   256
  1184   272
  1184   288
  1184   320
  1184   336
  1184   368
  1184   416
  1184   432
  1184   448
  1184   464
  1184   496
  1184   896
  1184   912
  1184   928
  1184   960
  1184   976
  1184  1008
  1184  1024
  1184  1040
  1184  1056
  1184  1088
  1184  1104
  1184  1136
  1184  1184
  1184  1200
  1184  1216
  1184  1232
  1184  1264
  1184  1280
  1184  1296
  1184  1312
  1184  1344
  1184  1360
  1184  1392
  1184  1440
  1184  1456
  1184  1472
  1184  1488
  1184  1520
  1190   264
  1190   280
  1190   296
  1190   328
  1190   344
  1190   360
  1190   376
  1190   424
  1190   440
  1190   456
  1190   472
  1190   488
  1190   504
  1190   904
  1190   920
  1190   936
  1190   968
  1190   984
  1190  1000
  1190  1016
  1190  1032
  1190  1048
  1190  1064
  1190  1096
  1190  1112
  1190  1128
  1190  1144
  1190  1192
  1190  1208
  1190  1224
  1190  1240
  1190  1256
  1190  1272
  1190  1288
  1190  1304
  1190  1320
  1190  1352
  1190  1368
  1190  1384
  1190  1400
  1190  1448
  1190  1464
  1190  1480
  1190  1496
  1190  1512
  1190  1528
  1200   280
  1200   296
  1200   344
  1200   360
  1200   376
  1200   440
  1200   472
  1200   488
  1200   504
  1200   920
  1200   936
  1200   984
  1200  1000
